"","blue","green","red","vnir","NDAVI","ind24","NDWI","WAVI","DII_blue_green","DII_blue_red","DII_green_red","depth","TOT","TSG","TMA","class"
"937",0.024070811,0.033974458,0.015003062,0.005598252,-0.622620225,-0.717065036,0.717065036,-0.684772611,0.433685631,-0.133608624,-0.519878149,-2.079701185,0,0,0,"Bare"
"938",0.022612935,0.027462551,0.012132986,0.009179453,-0.422537655,-0.498965561,0.498965561,-0.207873881,0.632959425,-0.014417269,-0.587947845,-3.814336061,79.5,42,37.5,"SG High"
"939",0.017701056,0.02301647,0.009853072,0.008760815,-0.33785367,-0.448611468,0.448611468,-0.088019446,0.605316877,-0.081223831,-0.622695267,-3.683601856,100,0,100,"MA High"
"940",0.022622839,0.030816915,0.01225618,0.008956178,-0.43277663,-0.549636304,0.549636304,-0.233354673,0.491637915,-0.02262314,-0.479592949,-3.794418573,75.1,16,58.1,"MA High"
"941",0.024076732,0.031724893,0.01214609,0.008732924,-0.467661351,-0.568294823,0.568294823,-0.245210275,0.518203795,0.047382969,-0.444405228,-3.764595985,71.2,19.5,51.7,"MA High"
"942",0.025136061,0.033532742,0.014135083,0.008851517,-0.479132235,-0.582320571,0.582320571,-0.34478128,0.493087351,-0.03931528,-0.492346853,-3.787751198,75.2,17,58.2,"MA High"
"943",0.020025823,0.02659158,0.011809286,0.009767611,-0.344311178,-0.462715745,0.462715745,-0.141934812,0.551105022,-0.112779483,-0.601745546,-3.782280445,74,22.5,50.5,"MA High"
"944",0.019116256,0.023250643,0.01134936,0.009088661,-0.355526507,-0.437918603,0.437918603,-0.165918633,0.66977948,-0.125273913,-0.708932042,-3.787008286,100,0.5,99.5,"MA High"
"945",0.020303471,0.024285018,0.011585875,0.009204902,-0.376115948,-0.450288236,0.450288236,-0.171781003,0.676489115,-0.082668513,-0.67946291,-3.785243273,99,28,68.5,"MA High"
"946",0.018999921,0.02429283,0.012175509,0.008412076,-0.386248589,-0.485577106,0.485577106,-0.274201602,0.609736443,-0.191497937,-0.712974429,-3.754001141,100,0,100,"MA High"
"947",0.019793026,0.026743075,0.011479114,0.00841441,-0.403390646,-0.521330357,0.521330357,-0.23108305,0.532423854,-0.100209884,-0.576737344,-3.73623991,100,0,100,"MA High"
"948",0.022844765,0.026607532,0.01146328,0.008484145,-0.458382398,-0.516458273,0.516458273,-0.224024042,0.682066739,0.04436351,-0.580877721,-3.910021544,68.5,45,23.5,"SG High"
"949",0.023065554,0.027576363,0.011056824,0.008981175,-0.439495057,-0.508655369,0.508655369,-0.155378461,0.647690296,0.084870413,-0.520507514,-4.008288383,83,64,0,"SG High"
"950",0.025082607,0.029443614,0.011702897,0.008602632,-0.489234298,-0.547780216,0.547780216,-0.229021221,0.65092963,0.120115623,-0.49369511,-3.873940229,88.5,13.5,63,"MA High"
"951",0.025747219,0.029836599,0.012757855,0.010769858,-0.410146773,-0.469549477,0.469549477,-0.126743928,0.660771787,0.072419055,-0.539263427,-3.898141384,70,30.5,39.5,"MA High"
"952",0.0218261,0.025987716,0.010551096,0.010660594,-0.343694717,-0.418221802,0.418221802,0.007743258,0.665445566,0.069694661,-0.547932625,-3.949240446,86,37,39,"MA High"
"953",0.024456963,0.029723043,0.01102371,0.008502762,-0.484051406,-0.555129766,0.555129766,-0.193656221,0.614050806,0.146011278,-0.443499655,-3.933643103,86,52.5,19,"SG High"
"954",0.026431195,0.030115996,0.012428039,0.011693816,-0.386554122,-0.440618575,0.440618575,-0.045657128,0.675524592,0.121047616,-0.512090981,-3.938933134,59.5,47.5,6,"SG High"
"955",0.024607617,0.02858158,0.012783927,0.009650093,-0.436617762,-0.495178103,0.495178103,-0.209536746,0.668363512,0.025401704,-0.583628237,-3.984996796,72,56,0,"SG High"
"956",0.02396247,0.029616935,0.011509427,0.009085715,-0.45015347,-0.530486166,0.530486166,-0.176525518,0.598023891,0.088692881,-0.476464003,-3.952819347,73,62,11,"SG High"
"957",0.022269366,0.027440172,0.009768997,0.007838583,-0.479301453,-0.555620193,0.555620193,-0.164453149,0.618652225,0.15569599,-0.44105655,-3.952171087,75,75,0,"SG High"
"958",0.013655935,0.018570073,0.005401107,0.004207339,-0.528939784,-0.63056916,0.63056916,-0.186362267,0.609922528,0.173702836,-0.427606165,-3.599438906,100,0,100,"MA High"
"959",0.013317901,0.0160251,0.004385259,0.003662679,-0.568603754,-0.627923608,0.627923608,-0.134676784,0.76617074,0.326908946,-0.432991892,-3.636936188,100,3,97,"MA High"
"960",0.01207387,0.016630907,0.005287434,0.004895752,-0.42299813,-0.545145214,0.545145214,-0.057695422,0.622459829,0.068771809,-0.523396969,-3.595155239,100,4,96,"MA High"
"961",0.015258491,0.017027978,0.003771226,0.003986014,-0.585750461,-0.62063241,0.62063241,0.041533057,0.827527761,0.59200412,-0.269475907,-3.608084202,100,0,100,"MA High"
"962",0.015528097,0.01755034,0.003774761,0.004102787,-0.582006872,-0.621044397,0.621044397,0.062460843,0.807874024,0.608717263,-0.239899069,-3.616179943,100,0,100,"MA High"
"963",0.013952347,0.015744891,0.005070597,0.004221995,-0.535389543,-0.577100337,0.577100337,-0.136980474,0.834409118,0.249204263,-0.549603403,-3.605837584,100,16,84,"MA High"
"964",0.013952347,0.015744891,0.005070597,0.004221995,-0.535389543,-0.577100337,0.577100337,-0.136980474,0.834409118,0.249204263,-0.549603403,-3.605837584,100,3,97,"MA High"
"965",0.014359577,0.015882907,0.004140391,0.004112568,-0.554727614,-0.588650107,0.588650107,-0.005056961,0.852442503,0.45137915,-0.402742475,-3.572386503,100,0,100,"MA High"
"966",0.014629244,0.016146233,0.004612516,0.004000701,-0.57050854,-0.602847636,0.602847636,-0.10654819,0.85082078,0.377592832,-0.459897667,-3.580376387,100,82,18,"SG High"
"967",0.014276995,0.017220652,0.006713942,0.005239109,-0.463098884,-0.533467054,0.533467054,-0.185078233,0.74720037,0.032011859,-0.651346445,-3.088518143,100,0,100,"MA High"
"968",0.016615957,0.016917074,0.006782561,0.005401074,-0.509373069,-0.515992582,0.515992582,-0.170083061,0.920793176,0.175025553,-0.676062942,-3.068413258,100,0,100,"MA High"
"969",0.014813546,0.017486798,0.006487518,0.005130006,-0.485547423,-0.546354473,0.546354473,-0.175275519,0.765226781,0.098257303,-0.612627327,-3.096965075,100,12,88,"MA High"
"970",0.015228735,0.018147726,0.006967789,0.004456178,-0.547249377,-0.60571605,0.60571605,-0.329781771,0.747232616,0.064793229,-0.624204874,-3.093606234,100,0,100,"MA High"
"971",0.017214283,0.018159095,0.008376561,0.005260197,-0.531895995,-0.550780892,0.550780892,-0.342790127,0.869017541,0.029796466,-0.749083161,-3.097136736,100,0,100,"MA High"
"972",0.016303612,0.017908495,0.008265815,0.005150456,-0.519862115,-0.553279281,0.553279281,-0.348311335,0.831758916,-0.013168842,-0.753908396,-3.072189093,100,0,100,"MA High"
"973",0.017100066,0.016497362,0.008504415,0.005723781,-0.498438537,-0.484834701,0.484834701,-0.293146849,0.980416119,0.010178522,-0.855378628,-3.133152246,100,0,100,"MA High"
"974",0.016194003,0.018312326,0.008163439,0.00493279,-0.533029914,-0.575584829,0.575584829,-0.370028168,0.797582567,-0.009251244,-0.723114908,-3.128197193,100,0,100,"MA High"
"975",0.016597133,0.019350039,0.009101869,0.005278603,-0.517401099,-0.571344376,0.571344376,-0.398797631,0.754367352,-0.077765055,-0.742159665,-3.149884462,100,0,100,"MA High"
"976",0.016606146,0.015749376,0.007942016,0.004941128,-0.541368663,-0.522377253,0.522377253,-0.349397063,1.008183837,0.039408632,-0.855146348,-3.152924538,100,0,100,"MA High"
"977",0.04240793,0.062967092,0.02695637,0.004507852,-0.807832181,-0.866384387,0.866384387,-1.070192575,0.241033927,-0.068632603,-0.302253306,-2.334279537,0,0,0,"Bare"
"978",0.048091277,0.070427336,0.032268912,0.00813586,-0.71060735,-0.792883694,0.792883694,-0.895923316,0.229063928,-0.096778758,-0.312888652,-2.133724928,0,0,0,"Bare"
"979",0.042410851,0.064737052,0.027879883,0.004622592,-0.803433836,-0.86670655,0.86670655,-1.073331714,0.207002103,-0.09738569,-0.297491133,-2.364844322,0.2,0,0.2,"Bare"
"980",0.046532542,0.067389913,0.028457763,0.004511422,-0.823233843,-0.874510765,0.874510765,-1.089487433,0.250346154,-0.02219145,-0.271312386,-2.384207964,0,0,0,"Bare"
"981",0.045762777,0.066886388,0.030647254,0.004851767,-0.808285654,-0.864736795,0.864736795,-1.089980245,0.242891043,-0.102292091,-0.329331905,-2.398612499,1,0,1,"Bare"
"982",0.046022262,0.069285296,0.030303473,0.004627358,-0.817279637,-0.874788463,0.874788463,-1.102583885,0.205199286,-0.086985946,-0.28640601,-2.309736729,0.5,0,0.5,"Bare"
"983",0.045381114,0.070800275,0.031686619,0.004515904,-0.818991065,-0.880081475,0.880081475,-1.125779867,0.164562389,-0.139203012,-0.295195937,-2.281160593,0,0,0,"Bare"
"984",0.048341457,0.069287881,0.033299681,0.00542094,-0.798337102,-0.854878187,0.854878187,-1.079995871,0.254317641,-0.11849355,-0.350631177,-2.269386768,0.7,0,0.7,"Bare"
"985",0.046543911,0.071181506,0.032611031,0.005535645,-0.787415802,-0.855686903,0.855686903,-1.064655781,0.183256626,-0.138506964,-0.309425205,-2.258285999,99,96,0,"SG High"
"986",0.048989039,0.073073991,0.034223847,0.007343983,-0.739265442,-0.817354679,0.817354679,-0.969975948,0.202179357,-0.128608778,-0.31608668,-2.174131632,0,0,0,"Bare"
"987",0.024172736,0.030371031,0.012208097,0.008185342,-0.494077384,-0.575409114,0.575409114,-0.29588595,0.575831711,0.047005635,-0.491488248,-3.685227156,75.1,72,3.1,"SG High"
"988",0.022925498,0.026938802,0.009682121,0.005934802,-0.58872211,-0.638932049,0.638932049,-0.359928668,0.670373797,0.192376792,-0.453408509,-3.67518115,98,2,7,"MA High"
"989",0.025889201,0.031020112,0.012796057,0.007502506,-0.55063659,-0.610488296,0.610488296,-0.39117685,0.618419468,0.075360097,-0.502401352,-3.676678896,82.5,30.5,52,"MA High"
"990",0.023792433,0.031027384,0.010697747,0.007963992,-0.498432726,-0.591499865,0.591499865,-0.219734743,0.53367281,0.144145399,-0.380094439,-3.667896032,84.3,22,62.3,"MA High"
"991",0.022612307,0.031160194,0.011636616,0.007966338,-0.478960723,-0.592791021,0.592791021,-0.280846298,0.477545351,0.021294979,-0.4331595,-3.704494238,83.5,60,23,"SG High"
"992",0.022622243,0.027811917,0.010824693,0.007171742,-0.518577874,-0.589994729,0.589994729,-0.304472893,0.61782068,0.083617918,-0.497540444,-3.732727528,88.4,24.2,64.2,"MA High"
"993",0.020524407,0.02536609,0.009311107,0.006491369,-0.519438624,-0.592474163,0.592474163,-0.267654687,0.633735895,0.115173139,-0.486931831,-3.722569704,71.5,25,46.5,"MA High"
"994",0.020397685,0.025757417,0.008963619,0.006493753,-0.517039359,-0.597301245,0.597301245,-0.239678442,0.608710229,0.14152211,-0.445699573,-3.702488184,73,28,42,"MA High"
"995",0.020798014,0.025890421,0.008850048,0.00626777,-0.536849201,-0.610191345,0.610191345,-0.256215364,0.621810675,0.171868265,-0.431858271,-3.678187609,75.5,28.5,42,"MA High"
"996",0.022125497,0.02693115,0.010026197,0.006386725,-0.55200094,-0.616618693,0.616618693,-0.332616478,0.635204136,0.126979381,-0.477493405,-3.638207197,66.5,27,39.5,"MA High"
"997",0.037826963,0.044657752,0.013461854,0.006617699,-0.702205002,-0.741876483,0.741876483,-0.511277914,0.54937017,0.411157101,-0.172580644,-4.15691328,70,70,0,"SG High"
"998",0.044494472,0.045983408,0.015945489,0.006657817,-0.73968643,-0.747049332,0.747049332,-0.616348207,0.675728679,0.428631097,-0.2587291,-4.194451332,106,0,106,"MA High"
"999",0.03796507,0.045427334,0.01369974,0.006622422,-0.70294708,-0.745534956,0.745534956,-0.522384167,0.531996667,0.39981389,-0.167433545,-4.156554222,63.2,42.5,20.5,"SG High"
"1000",0.037714768,0.044543259,0.013474701,0.006627145,-0.701088905,-0.740977407,0.740977407,-0.510964751,0.549557567,0.407370567,-0.175797835,-4.138447285,35.5,13,22.5,"MA Low"
"1001",0.038888369,0.043659162,0.013712558,0.006631866,-0.708618999,-0.736260474,0.736260474,-0.522061408,0.604862034,0.423042387,-0.207771763,-4.141850948,54.4,40,13.4,"SG High"
"1002",0.03915593,0.0439201,0.013950408,0.006070442,-0.731552958,-0.757136345,0.757136345,-0.59038192,0.604388595,0.415185332,-0.213533685,-4.151782513,65.5,34.5,31,"SG High"
"1003",0.041100822,0.044432186,0.014185035,0.005733128,-0.755172133,-0.771430612,0.771430612,-0.636497438,0.638605237,0.449391037,-0.213309422,-4.133236885,72.5,28,42,"MA High"
"1004",0.043048646,0.046346027,0.015348293,0.005851113,-0.760689497,-0.775807142,0.775807142,-0.671989083,0.633031964,0.428257078,-0.224857345,-4.112246513,55,8.3,46.7,"MA High"
"1005",0.039303001,0.044569124,0.013963274,0.005853489,-0.740746498,-0.767822862,0.767822862,-0.613857925,0.590092659,0.418145627,-0.199492708,-4.119262218,35.5,27,8.5,"SG Low"
"1006",0.041384973,0.046867058,0.01455126,0.005747414,-0.756116152,-0.781527281,0.781527281,-0.650573015,0.579866946,0.43447116,-0.177331835,-4.13978529,77.4,24,53.4,"MA High"
"1007",0.025324693,0.034441546,0.016329227,0.006445529,-0.594240844,-0.684715569,0.684715569,-0.650964022,0.467668891,-0.15530096,-0.563954413,-1.873657465,62.7,61.7,1,"SG High"
"1008",0.025579395,0.037221391,0.016902018,0.006781985,-0.580859363,-0.691751599,0.691751599,-0.640941083,0.382194221,-0.17479226,-0.509832621,-1.873657465,90.6,89.4,1.2,"SG High"
"1009",0.03086165,0.039525025,0.023370974,0.007949087,-0.590366602,-0.665119112,0.665119112,-0.738594711,0.496052295,-0.264336497,-0.670654118,-1.522827983,83,78,5,"SG High"
"1010",0.033251841,0.040887784,0.02641991,0.009614529,-0.551418543,-0.619244039,0.619244039,-0.69955498,0.528950393,-0.294658542,-0.720333397,-1.519714713,96,96,0,"SG High"
"1011",0.030734366,0.038532045,0.022466455,0.007837418,-0.593619108,-0.6619578,0.6619578,-0.724117219,0.523218274,-0.234697014,-0.669195116,-1.523176432,75,63,0,"SG High"
"1012",0.031868212,0.039152559,0.022692833,0.007726719,-0.609711707,-0.67035675,0.67035675,-0.737984955,0.539794087,-0.207047686,-0.660052955,-1.522447705,93,93,0,"SG High"
"1013",0.031742919,0.03927701,0.023371052,0.007727078,-0.608458161,-0.671216786,0.671216786,-0.754577875,0.531950831,-0.236183971,-0.676951051,-1.524326205,96,96,0,"SG High"
"1014",0.031239228,0.039525002,0.023032207,0.007727128,-0.603394866,-0.672940552,0.672940552,-0.746362627,0.508213341,-0.239683136,-0.660702825,-1.527599335,87,85,2,"SG High"
"1015",0.031112621,0.040144447,0.023709577,0.00772682,-0.602114737,-0.67718339,0.67718339,-0.762623489,0.485023052,-0.268544585,-0.664907873,-1.521018624,97,97,0,"SG High"
"1016",0.032372236,0.040020939,0.024613615,0.008060345,-0.601294518,-0.664720058,0.664720058,-0.759929419,0.528501093,-0.260874599,-0.693494201,-1.519617677,91,91,0,"SG High"
"1017",0.032370843,0.040763818,0.026419872,0.008948193,-0.566873074,-0.639998734,0.639998734,-0.740993857,0.505833566,-0.321509331,-0.723368883,-1.516453028,71.5,27.5,44,"MA High"
"1018",0.033378355,0.040888254,0.02585564,0.009503786,-0.556748509,-0.622806072,0.622806072,-0.693670213,0.532733798,-0.272389084,-0.705607355,-1.516620159,92,91,1,"SG High"
"1019",0.03021322,0.045451671,0.017683772,0.009418592,-0.524695396,-0.656695962,0.656695962,-0.457442403,0.302950859,-0.046985805,-0.340883553,-2.181663275,51.4,0,51.4,"MA High"
"1020",0.035528615,0.045460656,0.019392306,0.008312874,-0.620775938,-0.690819144,0.690819144,-0.599857092,0.464766532,0.036160752,-0.403546691,-2.109219074,95,0,95,"MA High"
"1021",0.035024229,0.046081897,0.019845698,0.008424399,-0.612213314,-0.690883458,0.690883458,-0.606009483,0.433771908,0.002088454,-0.405725539,-2.109121084,8.1,0,3.1,"MA Low"
